,Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds),weekday
112,2019-05-27,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",452.0,339.0,603.0,463.0,347.0,616.0,479.0,387.0,594.0,476.0,337.0,673.0,412.0,345.0,492.0,389.0,290.0,522.0,0
113,2019-04-14,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",,,,,,,,,,,,,,,,,,,6
114,2019-06-29,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",432.0,326.0,574.0,439.0,308.0,625.0,486.0,345.0,685.0,425.0,344.0,524.0,456.0,337.0,619.0,,,,5
115,2019-06-12,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",607.0,441.0,836.0,550.0,427.0,708.0,850.0,674.0,1071.0,635.0,479.0,841.0,550.0,395.0,766.0,463.0,358.0,598.0,2
116,2019-04-12,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",807.0,592.0,1101.0,750.0,607.0,925.0,1013.0,723.0,1420.0,786.0,565.0,1094.0,688.0,557.0,849.0,,,,4
117,2019-04-12,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",570.0,416.0,781.0,559.0,436.0,717.0,739.0,579.0,944.0,580.0,429.0,783.0,552.0,410.0,743.0,434.0,330.0,570.0,4
118,2019-06-08,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",703.0,516.0,957.0,756.0,636.0,899.0,740.0,591.0,926.0,713.0,530.0,958.0,649.0,449.0,939.0,,,,5
119,2019-05-16,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1148.0,875.0,1505.0,,,,1304.0,985.0,1725.0,1311.0,1045.0,1644.0,871.0,783.0,969.0,,,,3
120,2019-05-03,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",654.0,508.0,840.0,668.0,593.0,753.0,608.0,482.0,768.0,717.0,568.0,905.0,643.0,504.0,821.0,,,,4
121,2019-04-29,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",789.0,547.0,1140.0,1018.0,691.0,1500.0,780.0,600.0,1013.0,779.0,710.0,854.0,492.0,429.0,564.0,,,,0
122,2019-05-18,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",765.0,600.0,975.0,,,,824.0,625.0,1085.0,739.0,606.0,901.0,745.0,580.0,955.0,,,,5
123,2019-05-19,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",660.0,495.0,879.0,621.0,409.0,941.0,642.0,518.0,796.0,697.0,545.0,891.0,563.0,415.0,765.0,,,,6
124,2019-05-08,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",654.0,467.0,917.0,,,,694.0,540.0,892.0,765.0,575.0,1018.0,565.0,386.0,828.0,435.0,402.0,471.0,2
125,2019-05-05,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",472.0,354.0,630.0,403.0,340.0,477.0,589.0,404.0,857.0,456.0,354.0,586.0,494.0,372.0,656.0,413.0,325.0,524.0,6
126,2019-06-03,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",642.0,485.0,849.0,651.0,502.0,844.0,731.0,563.0,950.0,618.0,489.0,783.0,504.0,412.0,616.0,,,,0
127,2019-06-23,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",740.0,563.0,971.0,,,,832.0,658.0,1053.0,779.0,652.0,931.0,684.0,509.0,919.0,,,,6
128,2019-05-14,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1083.0,860.0,1364.0,1214.0,946.0,1556.0,,,,,,,,,,,,,1
129,2019-04-08,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",671.0,463.0,972.0,569.0,499.0,649.0,836.0,526.0,1328.0,665.0,534.0,828.0,541.0,395.0,741.0,,,,0
130,2019-04-16,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",539.0,392.0,740.0,534.0,417.0,683.0,759.0,546.0,1055.0,560.0,416.0,754.0,460.0,344.0,614.0,463.0,365.0,586.0,1
131,2019-04-27,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",504.0,362.0,700.0,446.0,327.0,609.0,534.0,401.0,712.0,540.0,390.0,748.0,416.0,304.0,569.0,,,,5
132,2019-06-29,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",643.0,491.0,843.0,556.0,479.0,646.0,660.0,515.0,846.0,683.0,521.0,897.0,539.0,448.0,649.0,,,,5
133,2019-05-28,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",907.0,585.0,1407.0,955.0,710.0,1286.0,1136.0,730.0,1767.0,560.0,485.0,647.0,545.0,436.0,683.0,,,,1
134,2019-06-27,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1294.0,1068.0,1567.0,1321.0,1073.0,1626.0,,,,,,,,,,,,,3
135,2019-05-23,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",595.0,409.0,864.0,791.0,550.0,1136.0,682.0,487.0,955.0,565.0,417.0,766.0,502.0,352.0,715.0,,,,3
136,2019-04-04,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",588.0,421.0,822.0,599.0,480.0,748.0,703.0,533.0,926.0,658.0,487.0,889.0,474.0,340.0,661.0,437.0,332.0,575.0,3
137,2019-04-22,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",648.0,530.0,793.0,614.0,559.0,674.0,763.0,631.0,922.0,672.0,571.0,791.0,588.0,480.0,720.0,,,,0
138,2019-06-25,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1217.0,1024.0,1447.0,1202.0,1091.0,1324.0,,,,,,,1190.0,958.0,1478.0,,,,1
139,2019-05-02,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1216.0,1062.0,1392.0,,,,,,,1180.0,1013.0,1375.0,,,,,,,3
140,2019-05-12,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",646.0,489.0,852.0,,,,750.0,559.0,1007.0,666.0,519.0,854.0,,,,,,,6
141,2019-06-26,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",687.0,495.0,953.0,495.0,420.0,583.0,857.0,577.0,1274.0,663.0,501.0,878.0,643.0,510.0,811.0,,,,2
142,2019-05-30,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",819.0,589.0,1140.0,970.0,690.0,1365.0,904.0,677.0,1207.0,670.0,551.0,814.0,620.0,508.0,757.0,,,,3
143,2019-06-09,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",470.0,346.0,639.0,,,,464.0,345.0,624.0,496.0,373.0,659.0,,,,,,,6
144,2019-05-23,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",607.0,429.0,861.0,597.0,455.0,784.0,802.0,583.0,1103.0,652.0,482.0,882.0,546.0,387.0,768.0,431.0,324.0,573.0,3
145,2019-06-14,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1163.0,921.0,1469.0,,,,1547.0,1174.0,2039.0,1177.0,1061.0,1306.0,944.0,849.0,1050.0,,,,4
146,2019-05-14,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",603.0,473.0,769.0,592.0,467.0,749.0,634.0,482.0,833.0,630.0,528.0,751.0,564.0,435.0,731.0,,,,1
147,2019-04-19,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1229.0,1006.0,1502.0,,,,1278.0,1058.0,1544.0,1369.0,1190.0,1575.0,1017.0,866.0,1194.0,,,,4
148,2019-06-26,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1208.0,972.0,1500.0,,,,1449.0,1217.0,1724.0,1268.0,1147.0,1401.0,963.0,833.0,1114.0,,,,2
149,2019-04-11,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1149.0,960.0,1374.0,,,,1362.0,1146.0,1619.0,1145.0,1080.0,1214.0,946.0,883.0,1014.0,,,,3
150,2019-06-24,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",605.0,458.0,801.0,545.0,425.0,698.0,635.0,474.0,851.0,641.0,500.0,820.0,557.0,417.0,742.0,,,,0
151,2019-05-16,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",560.0,402.0,781.0,709.0,538.0,933.0,609.0,441.0,843.0,549.0,408.0,740.0,483.0,344.0,678.0,385.0,301.0,493.0,3
152,2019-04-23,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1204.0,1023.0,1417.0,1206.0,1050.0,1386.0,,,,,,,,,,,,,1
153,2019-04-04,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1223.0,1064.0,1405.0,1266.0,1092.0,1468.0,,,,1247.0,1125.0,1383.0,,,,,,,3
154,2019-06-06,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1119.0,894.0,1401.0,1035.0,880.0,1218.0,1338.0,1147.0,1561.0,1217.0,992.0,1492.0,975.0,809.0,1175.0,,,,3
155,2019-05-25,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",704.0,528.0,940.0,566.0,436.0,735.0,803.0,634.0,1019.0,729.0,565.0,941.0,615.0,453.0,836.0,,,,5
156,2019-06-30,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",706.0,488.0,1020.0,,,,749.0,522.0,1072.0,,,,681.0,467.0,993.0,,,,6
157,2019-06-16,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",607.0,474.0,778.0,,,,651.0,542.0,781.0,631.0,497.0,802.0,528.0,410.0,681.0,,,,6
158,2019-04-03,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1201.0,962.0,1498.0,,,,1251.0,1028.0,1522.0,1334.0,1083.0,1643.0,,,,,,,2
159,2019-04-20,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1231.0,964.0,1572.0,,,,1385.0,1147.0,1673.0,,,,,,,,,,5
160,2019-05-29,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",553.0,388.0,789.0,532.0,404.0,700.0,788.0,514.0,1209.0,486.0,390.0,605.0,409.0,324.0,516.0,458.0,323.0,649.0,2
161,2019-04-24,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",594.0,412.0,858.0,599.0,452.0,795.0,902.0,721.0,1128.0,584.0,449.0,759.0,454.0,323.0,638.0,522.0,348.0,782.0,2
162,2019-06-22,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",475.0,341.0,660.0,373.0,347.0,400.0,444.0,343.0,575.0,555.0,393.0,784.0,365.0,283.0,469.0,,,,5
163,2019-06-24,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",740.0,536.0,1022.0,985.0,706.0,1373.0,795.0,638.0,990.0,722.0,515.0,1011.0,568.0,492.0,655.0,,,,0
164,2019-05-23,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1079.0,876.0,1329.0,,,,1274.0,1027.0,1580.0,1056.0,852.0,1308.0,1084.0,934.0,1259.0,,,,3
165,2019-05-31,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",619.0,467.0,820.0,523.0,413.0,664.0,674.0,499.0,910.0,656.0,533.0,807.0,549.0,402.0,748.0,,,,4
166,2019-05-24,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",706.0,543.0,918.0,598.0,523.0,684.0,780.0,640.0,949.0,803.0,605.0,1065.0,577.0,482.0,690.0,,,,4
167,2019-06-26,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",624.0,434.0,899.0,557.0,439.0,706.0,924.0,653.0,1308.0,710.0,518.0,974.0,514.0,374.0,705.0,431.0,361.0,516.0,2
168,2019-04-08,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",777.0,572.0,1055.0,855.0,619.0,1183.0,837.0,675.0,1037.0,742.0,573.0,961.0,615.0,446.0,848.0,,,,0
169,2019-04-09,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",584.0,420.0,812.0,585.0,368.0,929.0,743.0,572.0,966.0,567.0,437.0,735.0,547.0,418.0,717.0,506.0,385.0,665.0,1
170,2019-04-13,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",667.0,508.0,876.0,,,,703.0,531.0,930.0,704.0,537.0,924.0,563.0,467.0,679.0,,,,5
171,2019-04-16,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",481.0,373.0,620.0,568.0,496.0,649.0,506.0,386.0,664.0,473.0,376.0,595.0,377.0,304.0,469.0,,,,1
172,2019-05-17,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",502.0,371.0,679.0,603.0,467.0,777.0,566.0,417.0,768.0,482.0,376.0,617.0,409.0,317.0,528.0,329.0,263.0,411.0,4
173,2019-06-02,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",400.0,308.0,521.0,406.0,316.0,522.0,406.0,290.0,570.0,404.0,314.0,521.0,385.0,316.0,469.0,,,,6
174,2019-04-16,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1097.0,904.0,1332.0,,,,1130.0,955.0,1337.0,1170.0,984.0,1392.0,1002.0,819.0,1225.0,,,,1
175,2019-05-21,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1191.0,970.0,1461.0,1308.0,997.0,1716.0,1271.0,1070.0,1509.0,1107.0,937.0,1309.0,,,,,,,1
176,2019-06-07,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",664.0,497.0,888.0,636.0,542.0,746.0,720.0,564.0,920.0,639.0,508.0,804.0,731.0,438.0,1219.0,,,,4
177,2019-05-21,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",622.0,425.0,910.0,674.0,454.0,1000.0,823.0,583.0,1161.0,566.0,438.0,730.0,490.0,353.0,680.0,405.0,318.0,514.0,1
178,2019-04-18,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",788.0,620.0,1000.0,891.0,666.0,1193.0,758.0,628.0,914.0,765.0,624.0,938.0,708.0,591.0,848.0,,,,3
179,2019-05-13,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",610.0,424.0,877.0,583.0,467.0,728.0,969.0,640.0,1468.0,579.0,446.0,752.0,492.0,358.0,677.0,407.0,315.0,525.0,0
180,2019-04-15,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",672.0,492.0,917.0,642.0,512.0,806.0,717.0,529.0,971.0,697.0,526.0,924.0,577.0,414.0,804.0,,,,0
181,2019-06-08,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",473.0,354.0,632.0,429.0,331.0,554.0,482.0,349.0,666.0,489.0,381.0,627.0,443.0,317.0,618.0,454.0,308.0,671.0,5
182,2019-06-25,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",658.0,488.0,887.0,671.0,501.0,898.0,697.0,515.0,944.0,766.0,606.0,967.0,521.0,419.0,647.0,,,,1
183,2019-04-29,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",579.0,412.0,813.0,597.0,442.0,806.0,812.0,605.0,1089.0,544.0,403.0,734.0,558.0,405.0,767.0,392.0,320.0,481.0,0
184,2019-04-27,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",841.0,619.0,1143.0,,,,848.0,640.0,1123.0,893.0,662.0,1204.0,825.0,629.0,1082.0,,,,5
185,2019-04-11,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",638.0,441.0,921.0,677.0,457.0,1004.0,891.0,671.0,1182.0,606.0,456.0,803.0,591.0,417.0,838.0,437.0,329.0,579.0,3
186,2019-04-25,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",612.0,435.0,862.0,586.0,433.0,795.0,744.0,566.0,977.0,666.0,503.0,883.0,525.0,368.0,749.0,445.0,314.0,631.0,3
187,2019-06-20,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",570.0,419.0,777.0,788.0,614.0,1010.0,613.0,462.0,812.0,591.0,457.0,765.0,436.0,337.0,565.0,,,,3
188,2019-05-09,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",636.0,442.0,915.0,787.0,585.0,1058.0,726.0,551.0,957.0,618.0,434.0,880.0,461.0,344.0,618.0,,,,3
189,2019-06-30,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",969.0,494.0,1903.0,594.0,443.0,797.0,692.0,436.0,1100.0,1569.0,1083.0,2274.0,426.0,318.0,572.0,496.0,305.0,807.0,6
190,2019-05-11,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1211.0,1046.0,1403.0,,,,1177.0,1069.0,1295.0,1174.0,1038.0,1328.0,,,,,,,5
191,2019-04-24,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",623.0,502.0,772.0,,,,700.0,540.0,907.0,643.0,542.0,762.0,565.0,469.0,679.0,,,,2
192,2019-06-23,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1153.0,853.0,1558.0,,,,,,,,,,,,,,,,6
193,2019-05-28,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",651.0,482.0,879.0,,,,731.0,579.0,924.0,733.0,549.0,979.0,523.0,409.0,668.0,,,,1
194,2019-06-22,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1631.0,1028.0,2586.0,,,,,,,,,,,,,,,,5
195,2019-04-27,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1302.0,1009.0,1681.0,,,,,,,1204.0,1045.0,1388.0,,,,,,,5
196,2019-06-24,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1196.0,953.0,1502.0,,,,1328.0,1107.0,1592.0,1310.0,1079.0,1590.0,933.0,823.0,1059.0,,,,0
197,2019-04-30,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",614.0,458.0,822.0,613.0,482.0,779.0,706.0,518.0,963.0,598.0,474.0,754.0,571.0,425.0,768.0,,,,1
198,2019-05-05,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",411.0,321.0,527.0,,,,421.0,338.0,524.0,436.0,343.0,555.0,343.0,279.0,421.0,,,,6
199,2019-06-07,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",653.0,447.0,953.0,718.0,523.0,986.0,756.0,544.0,1050.0,633.0,441.0,910.0,488.0,344.0,691.0,,,,4
200,2019-05-18,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",463.0,353.0,608.0,399.0,307.0,517.0,434.0,334.0,564.0,484.0,373.0,628.0,591.0,496.0,704.0,,,,5
201,2019-05-12,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",526.0,370.0,748.0,420.0,305.0,579.0,521.0,388.0,700.0,566.0,388.0,825.0,543.0,380.0,776.0,427.0,330.0,554.0,6
202,2019-04-17,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",782.0,539.0,1133.0,769.0,455.0,1301.0,921.0,731.0,1160.0,698.0,617.0,790.0,730.0,543.0,981.0,,,,2
203,2019-04-15,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1104.0,900.0,1353.0,,,,1240.0,1069.0,1439.0,,,,907.0,780.0,1056.0,,,,0
204,2019-05-02,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",605.0,425.0,860.0,603.0,472.0,772.0,878.0,636.0,1213.0,659.0,495.0,878.0,489.0,350.0,684.0,436.0,341.0,556.0,3
205,2019-05-05,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1127.0,951.0,1336.0,,,,,,,1169.0,1005.0,1359.0,,,,,,,6
206,2019-06-19,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1219.0,1025.0,1450.0,1163.0,987.0,1369.0,,,,,,,,,,,,,2
207,2019-05-30,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",577.0,411.0,809.0,586.0,466.0,735.0,682.0,489.0,950.0,653.0,492.0,867.0,487.0,340.0,698.0,411.0,346.0,488.0,3
208,2019-04-06,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",751.0,586.0,963.0,,,,749.0,607.0,924.0,744.0,584.0,949.0,750.0,574.0,979.0,,,,5
209,2019-04-08,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1197.0,973.0,1472.0,1121.0,877.0,1434.0,,,,,,,,,,,,,0
210,2019-06-14,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",583.0,393.0,864.0,701.0,506.0,973.0,666.0,500.0,886.0,563.0,432.0,734.0,454.0,335.0,614.0,,,,4
211,2019-05-22,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",602.0,433.0,835.0,612.0,450.0,833.0,922.0,647.0,1316.0,566.0,447.0,717.0,512.0,400.0,655.0,427.0,347.0,526.0,2
212,2019-04-30,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",483.0,354.0,659.0,511.0,414.0,632.0,547.0,431.0,693.0,428.0,336.0,545.0,559.0,365.0,856.0,392.0,308.0,499.0,1
213,2019-06-09,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",487.0,342.0,693.0,346.0,281.0,425.0,638.0,397.0,1025.0,488.0,372.0,639.0,488.0,350.0,682.0,395.0,284.0,549.0,6
214,2019-05-04,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",670.0,519.0,866.0,681.0,522.0,889.0,692.0,547.0,876.0,695.0,550.0,880.0,596.0,451.0,789.0,,,,5
215,2019-06-19,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1090.0,875.0,1358.0,,,,1224.0,1047.0,1432.0,,,,945.0,744.0,1201.0,,,,2
216,2019-06-06,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",694.0,443.0,1086.0,608.0,468.0,791.0,1294.0,946.0,1770.0,699.0,504.0,970.0,494.0,359.0,681.0,425.0,306.0,590.0,3
217,2019-05-20,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",607.0,462.0,797.0,586.0,457.0,751.0,651.0,514.0,825.0,670.0,527.0,851.0,561.0,432.0,728.0,507.0,365.0,703.0,0
218,2019-06-14,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",640.0,493.0,832.0,605.0,490.0,746.0,735.0,547.0,987.0,630.0,521.0,762.0,584.0,428.0,796.0,,,,4
219,2019-04-14,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",509.0,368.0,704.0,420.0,344.0,511.0,606.0,400.0,917.0,502.0,387.0,652.0,486.0,352.0,671.0,435.0,366.0,516.0,6
220,2019-06-10,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",563.0,392.0,809.0,588.0,432.0,801.0,913.0,645.0,1292.0,569.0,426.0,759.0,431.0,305.0,609.0,477.0,365.0,624.0,0
221,2019-05-13,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",700.0,539.0,909.0,702.0,550.0,895.0,739.0,615.0,889.0,638.0,515.0,790.0,,,,,,,0
